,ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,DISTRIBUTION_CHANNEL,DC_NAME,PRICE,CURRENCY
474,.1~475,475,D3,01,20,01/20,2024-01-20T00:00:00,4,20,DD-F14,1kg Raisin Muesli,10,Hypermarket,7.20,EUR
475,.1~476,476,D3,01,20,01/20,2024-01-20T00:00:00,4,20,DD-F14,1kg Raisin Muesli,12,Grocery chains,7.78,EUR
476,.1~477,477,D3,01,20,01/20,2024-01-20T00:00:00,4,20,DD-F15,1kg Original Muesli,10,Hypermarket,7.85,EUR
477,.1~478,478,D3,01,20,01/20,2024-01-20T00:00:00,4,20,DD-F15,1kg Original Muesli,12,Grocery chains,7.75,EUR
478,.1~479,479,D3,01,20,01/20,2024-01-20T00:00:00,4,20,DD-F16,1kg Mixed Fruit Muesli,10,Hypermarket,8.60,EUR
479,.1~480,480,D3,01,20,01/20,2024-01-20T00:00:00,4,20,DD-F16,1kg Mixed Fruit Muesli,12,Grocery chains,8.06,EUR
480,.1~481,481,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F01,500g Nut Muesli,12,Grocery chains,5.60,EUR
481,.1~482,482,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F01,500g Nut Muesli,14,Indept. grocers,6.60,EUR
482,.1~483,483,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F02,500g Blueberry Muesli,12,Grocery chains,5.78,EUR
483,.1~484,484,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F02,500g Blueberry Muesli,14,Indept. grocers,6.00,EUR
484,.1~485,485,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F03,500g Strawberry Muesli,12,Grocery chains,5.78,EUR
485,.1~486,486,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F03,500g Strawberry Muesli,14,Indept. grocers,6.00,EUR
486,.1~487,487,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F04,500g Raisin Muesli,12,Grocery chains,5.77,EUR
487,.1~488,488,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F04,500g Raisin Muesli,14,Indept. grocers,5.99,EUR
488,.1~489,489,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F05,500g Original Muesli,12,Grocery chains,7.67,EUR
489,.1~490,490,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F05,500g Original Muesli,14,Indept. grocers,9.77,EUR
490,.1~491,491,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F06,500g Mixed Fruit Muesli,12,Grocery chains,8.03,EUR
491,.1~492,492,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F06,500g Mixed Fruit Muesli,14,Indept. grocers,8.00,EUR
492,.1~493,493,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F11,1kg Nut Muesli,10,Hypermarket,7.81,EUR
493,.1~494,494,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F11,1kg Nut Muesli,12,Grocery chains,8.31,EUR
494,.1~495,495,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F12,1kg Blueberry Muesli,10,Hypermarket,8.76,EUR
495,.1~496,496,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F12,1kg Blueberry Muesli,12,Grocery chains,8.00,EUR
496,.1~497,497,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F13,1kg Strawberry Muesli,10,Hypermarket,8.77,EUR
497,.1~498,498,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F13,1kg Strawberry Muesli,12,Grocery chains,9.17,EUR
498,.1~499,499,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F14,1kg Raisin Muesli,10,Hypermarket,7.20,EUR
499,.1~500,500,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F14,1kg Raisin Muesli,12,Grocery chains,7.78,EUR
500,.1~501,501,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F15,1kg Original Muesli,10,Hypermarket,7.85,EUR
501,.1~502,502,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F15,1kg Original Muesli,12,Grocery chains,7.75,EUR
502,.1~503,503,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F16,1kg Mixed Fruit Muesli,10,Hypermarket,8.60,EUR
503,.1~504,504,D3,02,01,02/01,2024-01-21T00:00:00,5,21,DD-F16,1kg Mixed Fruit Muesli,12,Grocery chains,8.06,EUR
504,.1~505,505,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F01,500g Nut Muesli,12,Grocery chains,6.10,EUR
505,.1~506,506,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F01,500g Nut Muesli,14,Indept. grocers,6.20,EUR
506,.1~507,507,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F02,500g Blueberry Muesli,12,Grocery chains,5.78,EUR
507,.1~508,508,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F02,500g Blueberry Muesli,14,Indept. grocers,6.00,EUR
508,.1~509,509,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F03,500g Strawberry Muesli,12,Grocery chains,5.78,EUR
509,.1~510,510,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F03,500g Strawberry Muesli,14,Indept. grocers,5.80,EUR
510,.1~511,511,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F04,500g Raisin Muesli,12,Grocery chains,5.77,EUR
511,.1~512,512,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F04,500g Raisin Muesli,14,Indept. grocers,6.00,EUR
512,.1~513,513,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F05,500g Original Muesli,12,Grocery chains,7.67,EUR
513,.1~514,514,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F05,500g Original Muesli,14,Indept. grocers,9.77,EUR
514,.1~515,515,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F06,500g Mixed Fruit Muesli,12,Grocery chains,8.03,EUR
515,.1~516,516,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F06,500g Mixed Fruit Muesli,14,Indept. grocers,8.00,EUR
516,.1~517,517,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F11,1kg Nut Muesli,10,Hypermarket,7.81,EUR
517,.1~518,518,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F11,1kg Nut Muesli,12,Grocery chains,8.31,EUR
518,.1~519,519,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F12,1kg Blueberry Muesli,10,Hypermarket,8.76,EUR
519,.1~520,520,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F12,1kg Blueberry Muesli,12,Grocery chains,8.00,EUR
520,.1~521,521,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F13,1kg Strawberry Muesli,10,Hypermarket,8.77,EUR
521,.1~522,522,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F13,1kg Strawberry Muesli,12,Grocery chains,9.17,EUR
522,.1~523,523,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F14,1kg Raisin Muesli,10,Hypermarket,7.20,EUR
523,.1~524,524,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F14,1kg Raisin Muesli,12,Grocery chains,7.78,EUR
524,.1~525,525,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F15,1kg Original Muesli,10,Hypermarket,7.85,EUR
525,.1~526,526,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F15,1kg Original Muesli,12,Grocery chains,7.75,EUR
526,.1~527,527,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F16,1kg Mixed Fruit Muesli,10,Hypermarket,8.60,EUR
527,.1~528,528,D3,02,02,02/02,2024-01-22T00:00:00,5,22,DD-F16,1kg Mixed Fruit Muesli,12,Grocery chains,8.06,EUR
528,.1~529,529,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F01,500g Nut Muesli,12,Grocery chains,6.10,EUR
529,.1~530,530,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F01,500g Nut Muesli,14,Indept. grocers,6.20,EUR
530,.1~531,531,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F02,500g Blueberry Muesli,12,Grocery chains,5.78,EUR
531,.1~532,532,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F02,500g Blueberry Muesli,14,Indept. grocers,6.80,EUR
532,.1~533,533,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F03,500g Strawberry Muesli,12,Grocery chains,5.78,EUR
533,.1~534,534,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F03,500g Strawberry Muesli,14,Indept. grocers,5.80,EUR
534,.1~535,535,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F04,500g Raisin Muesli,12,Grocery chains,5.77,EUR
535,.1~536,536,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F04,500g Raisin Muesli,14,Indept. grocers,6.00,EUR
536,.1~537,537,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F05,500g Original Muesli,12,Grocery chains,7.67,EUR
537,.1~538,538,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F05,500g Original Muesli,14,Indept. grocers,9.77,EUR
538,.1~539,539,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F06,500g Mixed Fruit Muesli,12,Grocery chains,8.03,EUR
539,.1~540,540,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F06,500g Mixed Fruit Muesli,14,Indept. grocers,8.00,EUR
540,.1~541,541,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F11,1kg Nut Muesli,10,Hypermarket,7.81,EUR
541,.1~542,542,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F11,1kg Nut Muesli,12,Grocery chains,8.31,EUR
542,.1~543,543,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F12,1kg Blueberry Muesli,10,Hypermarket,8.76,EUR
543,.1~544,544,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F12,1kg Blueberry Muesli,12,Grocery chains,8.00,EUR
544,.1~545,545,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F13,1kg Strawberry Muesli,10,Hypermarket,8.77,EUR
545,.1~546,546,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F13,1kg Strawberry Muesli,12,Grocery chains,9.17,EUR
546,.1~547,547,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F14,1kg Raisin Muesli,10,Hypermarket,7.20,EUR
547,.1~548,548,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F14,1kg Raisin Muesli,12,Grocery chains,7.78,EUR
548,.1~549,549,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F15,1kg Original Muesli,10,Hypermarket,7.85,EUR
549,.1~550,550,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F15,1kg Original Muesli,12,Grocery chains,7.75,EUR
550,.1~551,551,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F16,1kg Mixed Fruit Muesli,10,Hypermarket,8.20,EUR
551,.1~552,552,D3,02,03,02/03,2024-01-23T00:00:00,5,23,DD-F16,1kg Mixed Fruit Muesli,12,Grocery chains,8.06,EUR
552,.1~553,553,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F01,500g Nut Muesli,12,Grocery chains,6.10,EUR
553,.1~554,554,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F01,500g Nut Muesli,14,Indept. grocers,6.20,EUR
554,.1~555,555,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F02,500g Blueberry Muesli,12,Grocery chains,5.78,EUR
555,.1~556,556,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F02,500g Blueberry Muesli,14,Indept. grocers,6.80,EUR
556,.1~557,557,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F03,500g Strawberry Muesli,12,Grocery chains,5.34,EUR
557,.1~558,558,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F03,500g Strawberry Muesli,14,Indept. grocers,5.80,EUR
558,.1~559,559,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F04,500g Raisin Muesli,12,Grocery chains,5.77,EUR
559,.1~560,560,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F04,500g Raisin Muesli,14,Indept. grocers,5.90,EUR
560,.1~561,561,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F05,500g Original Muesli,12,Grocery chains,7.67,EUR
561,.1~562,562,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F05,500g Original Muesli,14,Indept. grocers,9.77,EUR
562,.1~563,563,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F06,500g Mixed Fruit Muesli,12,Grocery chains,8.03,EUR
563,.1~564,564,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F06,500g Mixed Fruit Muesli,14,Indept. grocers,8.00,EUR
564,.1~565,565,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F11,1kg Nut Muesli,10,Hypermarket,7.81,EUR
565,.1~566,566,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F11,1kg Nut Muesli,12,Grocery chains,8.31,EUR
566,.1~567,567,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F12,1kg Blueberry Muesli,10,Hypermarket,8.76,EUR
567,.1~568,568,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F12,1kg Blueberry Muesli,12,Grocery chains,8.00,EUR
568,.1~569,569,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F13,1kg Strawberry Muesli,10,Hypermarket,8.77,EUR
569,.1~570,570,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F13,1kg Strawberry Muesli,12,Grocery chains,9.17,EUR
570,.1~571,571,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F14,1kg Raisin Muesli,10,Hypermarket,7.20,EUR
571,.1~572,572,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F14,1kg Raisin Muesli,12,Grocery chains,7.78,EUR
572,.1~573,573,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F15,1kg Original Muesli,10,Hypermarket,7.85,EUR
573,.1~574,574,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F15,1kg Original Muesli,12,Grocery chains,7.75,EUR
574,.1~575,575,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F16,1kg Mixed Fruit Muesli,10,Hypermarket,8.25,EUR
575,.1~576,576,D3,02,04,02/04,2024-01-24T00:00:00,5,24,DD-F16,1kg Mixed Fruit Muesli,12,Grocery chains,7.80,EUR
576,.1~577,577,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F01,500g Nut Muesli,12,Grocery chains,6.10,EUR
577,.1~578,578,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F01,500g Nut Muesli,14,Indept. grocers,6.20,EUR
578,.1~579,579,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F02,500g Blueberry Muesli,12,Grocery chains,5.78,EUR
579,.1~580,580,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F02,500g Blueberry Muesli,14,Indept. grocers,6.80,EUR
580,.1~581,581,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F03,500g Strawberry Muesli,12,Grocery chains,5.34,EUR
581,.1~582,582,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F03,500g Strawberry Muesli,14,Indept. grocers,5.80,EUR
582,.1~583,583,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F04,500g Raisin Muesli,12,Grocery chains,5.77,EUR
583,.1~584,584,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F04,500g Raisin Muesli,14,Indept. grocers,5.70,EUR
584,.1~585,585,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F05,500g Original Muesli,12,Grocery chains,7.67,EUR
585,.1~586,586,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F05,500g Original Muesli,14,Indept. grocers,9.77,EUR
586,.1~587,587,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F06,500g Mixed Fruit Muesli,12,Grocery chains,8.03,EUR
587,.1~588,588,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F06,500g Mixed Fruit Muesli,14,Indept. grocers,8.00,EUR
588,.1~589,589,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F11,1kg Nut Muesli,10,Hypermarket,7.81,EUR
589,.1~590,590,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F11,1kg Nut Muesli,12,Grocery chains,8.31,EUR
590,.1~591,591,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F12,1kg Blueberry Muesli,10,Hypermarket,8.76,EUR
591,.1~592,592,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F12,1kg Blueberry Muesli,12,Grocery chains,8.25,EUR
592,.1~593,593,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F13,1kg Strawberry Muesli,10,Hypermarket,8.77,EUR
593,.1~594,594,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F13,1kg Strawberry Muesli,12,Grocery chains,9.17,EUR
594,.1~595,595,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F14,1kg Raisin Muesli,10,Hypermarket,7.20,EUR
595,.1~596,596,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F14,1kg Raisin Muesli,12,Grocery chains,7.78,EUR
596,.1~597,597,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F15,1kg Original Muesli,10,Hypermarket,7.85,EUR
597,.1~598,598,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F15,1kg Original Muesli,12,Grocery chains,7.75,EUR
598,.1~599,599,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F16,1kg Mixed Fruit Muesli,10,Hypermarket,8.00,EUR
599,.1~600,600,D3,02,05,02/05,2024-01-25T00:00:00,5,25,DD-F16,1kg Mixed Fruit Muesli,12,Grocery chains,8.00,EUR
600,.1~601,601,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F01,500g Nut Muesli,12,Grocery chains,6.10,EUR
601,.1~602,602,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F01,500g Nut Muesli,14,Indept. grocers,6.20,EUR
602,.1~603,603,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F02,500g Blueberry Muesli,12,Grocery chains,5.78,EUR
603,.1~604,604,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F02,500g Blueberry Muesli,14,Indept. grocers,6.80,EUR
604,.1~605,605,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F03,500g Strawberry Muesli,12,Grocery chains,5.34,EUR
605,.1~606,606,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F03,500g Strawberry Muesli,14,Indept. grocers,5.80,EUR
606,.1~607,607,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F04,500g Raisin Muesli,12,Grocery chains,5.77,EUR
607,.1~608,608,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F04,500g Raisin Muesli,14,Indept. grocers,5.70,EUR
608,.1~609,609,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F05,500g Original Muesli,12,Grocery chains,7.67,EUR
609,.1~610,610,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F05,500g Original Muesli,14,Indept. grocers,9.77,EUR
610,.1~611,611,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F06,500g Mixed Fruit Muesli,12,Grocery chains,8.03,EUR
611,.1~612,612,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F06,500g Mixed Fruit Muesli,14,Indept. grocers,8.00,EUR
612,.1~613,613,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F11,1kg Nut Muesli,10,Hypermarket,7.81,EUR
613,.1~614,614,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F11,1kg Nut Muesli,12,Grocery chains,8.31,EUR
614,.1~615,615,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F12,1kg Blueberry Muesli,10,Hypermarket,8.76,EUR
615,.1~616,616,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F12,1kg Blueberry Muesli,12,Grocery chains,8.25,EUR
616,.1~617,617,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F13,1kg Strawberry Muesli,10,Hypermarket,8.40,EUR
617,.1~618,618,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F13,1kg Strawberry Muesli,12,Grocery chains,9.17,EUR
618,.1~619,619,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F14,1kg Raisin Muesli,10,Hypermarket,7.20,EUR
619,.1~620,620,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F14,1kg Raisin Muesli,12,Grocery chains,7.78,EUR
620,.1~621,621,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F15,1kg Original Muesli,10,Hypermarket,7.85,EUR
621,.1~622,622,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F15,1kg Original Muesli,12,Grocery chains,7.75,EUR
622,.1~623,623,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F16,1kg Mixed Fruit Muesli,10,Hypermarket,7.70,EUR
623,.1~624,624,D3,02,06,02/06,2024-01-26T00:00:00,6,26,DD-F16,1kg Mixed Fruit Muesli,12,Grocery chains,8.00,EUR
624,.1~625,625,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F01,500g Nut Muesli,12,Grocery chains,6.10,EUR
625,.1~626,626,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F01,500g Nut Muesli,14,Indept. grocers,6.20,EUR
626,.1~627,627,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F02,500g Blueberry Muesli,12,Grocery chains,5.60,EUR
627,.1~628,628,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F02,500g Blueberry Muesli,14,Indept. grocers,6.80,EUR
628,.1~629,629,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F03,500g Strawberry Muesli,12,Grocery chains,5.34,EUR
629,.1~630,630,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F03,500g Strawberry Muesli,14,Indept. grocers,5.80,EUR
630,.1~631,631,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F04,500g Raisin Muesli,12,Grocery chains,5.40,EUR
631,.1~632,632,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F04,500g Raisin Muesli,14,Indept. grocers,5.70,EUR
632,.1~633,633,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F05,500g Original Muesli,12,Grocery chains,7.67,EUR
633,.1~634,634,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F05,500g Original Muesli,14,Indept. grocers,9.77,EUR
634,.1~635,635,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F06,500g Mixed Fruit Muesli,12,Grocery chains,8.03,EUR
635,.1~636,636,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F06,500g Mixed Fruit Muesli,14,Indept. grocers,8.00,EUR
636,.1~637,637,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F11,1kg Nut Muesli,10,Hypermarket,7.81,EUR
637,.1~638,638,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F11,1kg Nut Muesli,12,Grocery chains,8.31,EUR
638,.1~639,639,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F12,1kg Blueberry Muesli,10,Hypermarket,8.76,EUR
639,.1~640,640,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F12,1kg Blueberry Muesli,12,Grocery chains,8.25,EUR
640,.1~641,641,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F13,1kg Strawberry Muesli,10,Hypermarket,8.40,EUR
641,.1~642,642,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F13,1kg Strawberry Muesli,12,Grocery chains,9.17,EUR
642,.1~643,643,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F14,1kg Raisin Muesli,10,Hypermarket,7.20,EUR
643,.1~644,644,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F14,1kg Raisin Muesli,12,Grocery chains,7.78,EUR
644,.1~645,645,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F15,1kg Original Muesli,10,Hypermarket,7.85,EUR
645,.1~646,646,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F15,1kg Original Muesli,12,Grocery chains,7.75,EUR
646,.1~647,647,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F16,1kg Mixed Fruit Muesli,10,Hypermarket,7.70,EUR
647,.1~648,648,D3,02,07,02/07,2024-01-27T00:00:00,6,27,DD-F16,1kg Mixed Fruit Muesli,12,Grocery chains,8.00,EUR
648,.1~649,649,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F01,500g Nut Muesli,12,Grocery chains,6.10,EUR
649,.1~650,650,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F01,500g Nut Muesli,14,Indept. grocers,6.20,EUR
650,.1~651,651,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F02,500g Blueberry Muesli,12,Grocery chains,5.60,EUR
651,.1~652,652,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F02,500g Blueberry Muesli,14,Indept. grocers,6.80,EUR
652,.1~653,653,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F03,500g Strawberry Muesli,12,Grocery chains,5.34,EUR
653,.1~654,654,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F03,500g Strawberry Muesli,14,Indept. grocers,5.80,EUR
654,.1~655,655,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F04,500g Raisin Muesli,12,Grocery chains,5.40,EUR
655,.1~656,656,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F04,500g Raisin Muesli,14,Indept. grocers,5.70,EUR
656,.1~657,657,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F05,500g Original Muesli,12,Grocery chains,7.67,EUR
657,.1~658,658,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F05,500g Original Muesli,14,Indept. grocers,9.77,EUR
658,.1~659,659,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F06,500g Mixed Fruit Muesli,12,Grocery chains,7.50,EUR
659,.1~660,660,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F06,500g Mixed Fruit Muesli,14,Indept. grocers,8.00,EUR
660,.1~661,661,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F11,1kg Nut Muesli,10,Hypermarket,7.81,EUR
661,.1~662,662,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F11,1kg Nut Muesli,12,Grocery chains,8.31,EUR
662,.1~663,663,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F12,1kg Blueberry Muesli,10,Hypermarket,8.76,EUR
663,.1~664,664,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F12,1kg Blueberry Muesli,12,Grocery chains,7.80,EUR
664,.1~665,665,D3,02,08,02/08,2024-01-28T00:00:00,6,28,DD-F13,1kg Strawberry Muesli,10,Hypermarket,8.00,EUR
